timestamp,sensor_id,machine_id,location,temperature,humidity,pressure,vibration,energy_consumption,machine_status,target_failure_risk,temperature_ma,humidity_med,temperature_savgol
2024-02-01 17:00:00,sensor_11,machine_1,South Yard,58.81,42.91,102.71,1.045,125.72,maintenance,0.0,59.624,42.91,62.11942857142851
2024-02-02 09:00:00,sensor_11,machine_1,South Yard,62.37,42.68,101.01,1.447,124.12,fault,0.0355,60.46,42.68,57.74999999999994
2024-02-02 10:00:00,sensor_11,machine_1,West Plant,52.06,46.31,100.43,1.166,138.14,running,0.0,60.668000000000006,42.91,55.50828571428565
2024-02-02 11:00:00,sensor_11,machine_1,North Bay,58.33,48.01,100.97,1.842,141.37,idle,0.0,59.279999999999994,42.91,59.99971428571423
2024-02-02 17:00:00,sensor_11,machine_1,South Yard,71.4,48.44,101.31,0.826,85.47,maintenance,0.2719,60.59400000000001,46.31,66.27514285714281
2024-02-02 18:00:00,sensor_11,machine_1,South Yard,62.01,42.85,102.4,1.738,129.55,running,0.0,61.234,46.31,64.79742857142851
2024-02-02 22:00:00,sensor_11,machine_1,South Yard,60.69,41.24,100.2,0.596,138.8,fault,0.0902,60.898,46.31,62.33999999999993
2024-02-03 04:00:00,sensor_11,machine_1,East Plant,65.45,25.6,100.68,1.548,111.83,maintenance,0.0,63.576,42.85,60.46485714285708
2024-02-03 05:00:00,sensor_11,machine_1,South Yard,55.05,50.4,99.82,1.272,95.32,idle,0.0864,62.92,42.85,62.268857142857094
2024-02-03 08:00:00,sensor_11,machine_1,North Bay,66.41,30.94,101.36,1.316,93.52,maintenance,0.0,61.922000000000004,41.24,57.51885714285708
2024-02-03 10:00:00,sensor_11,machine_1,East Plant,52.23,41.17,101.3,1.992,110.16,running,0.0,59.965999999999994,41.17,61.81114285714279
2024-02-03 11:00:00,sensor_11,machine_1,North Bay,68.94,40.22,101.59,1.718,183.44,idle,0.2745,61.61600000000001,40.22,61.788857142857076
2024-02-03 16:00:00,sensor_11,machine_1,North Bay,61.19,39.77,101.22,2.013,131.18,running,0.0,60.763999999999996,40.22,62.83571428571423
2024-02-04 00:00:00,sensor_11,machine_1,North Bay,57.06,62.04,101.01,0.805,130.12,maintenance,0.0,61.166,40.22,59.61857142857137
2024-02-04 05:00:00,sensor_11,machine_1,South Yard,65.43,37.06,101.04,1.315,174.81,maintenance,0.0185,60.970000000000006,40.22,63.395999999999944
2024-02-04 11:00:00,sensor_11,machine_1,East Plant,65.33,55.0,102.61,1.352,108.47,running,0.0825,63.589999999999996,40.22,64.12399999999994
2024-02-04 15:00:00,sensor_11,machine_1,South Yard,59.52,39.56,100.57,0.846,114.48,running,0.0083,61.706,39.77,62.46342857142851
2024-02-04 20:00:00,sensor_11,machine_1,South Yard,64.83,36.15,100.86,0.679,120.36,fault,0.2659,62.434000000000005,39.56,63.4191428571428
2024-02-05 03:00:00,sensor_11,machine_1,South Yard,63.75,41.99,100.13,0.157,114.37,fault,0.2716,63.772000000000006,39.56,59.26885714285708
2024-02-05 04:00:00,sensor_11,machine_1,South Yard,55.23,55.85,102.11,1.465,93.18,maintenance,0.0,61.732000000000006,41.99,68.54914285714278
2024-02-05 08:00:00,sensor_11,machine_1,East Plant,90.5,47.89,101.25,1.082,95.47,maintenance,0.0,66.766,41.99,74.57085714285708
2024-02-05 11:00:00,sensor_11,machine_1,East Plant,65.4,45.65,101.95,1.646,117.71,fault,0.1677,67.942,45.65,73.74771428571424
2024-02-05 19:00:00,sensor_11,machine_1,West Plant,61.61,46.95,102.32,1.365,126.46,fault,0.182,67.298,46.95,58.977714285714214
2024-02-06 00:00:00,sensor_11,machine_1,West Plant,63.42,37.44,102.67,1.272,113.23,idle,0.0203,67.232,46.95,71.56799999999994
2024-02-06 02:00:00,sensor_11,machine_1,South Yard,85.83,42.86,101.18,1.792,90.92,fault,0.0,73.352,45.65,68.50114285714278
2024-02-06 04:00:00,sensor_11,machine_1,North Bay,48.78,42.14,99.89,1.531,132.77,maintenance,0.0,65.008,42.86,68.03999999999992
2024-02-06 09:00:00,sensor_11,machine_1,East Plant,74.38,42.4,101.32,1.765,132.16,running,0.3364,66.804,42.4,60.51914285714279
2024-02-06 12:00:00,sensor_11,machine_1,North Bay,60.04,46.34,102.62,0.922,114.66,fault,0.0,66.49,42.4,67.92657142857138
2024-02-06 13:00:00,sensor_11,machine_1,East Plant,64.88,31.89,100.75,1.186,128.17,maintenance,0.327,66.782,42.4,60.31571428571422
2024-02-06 23:00:00,sensor_11,machine_1,South Yard,56.01,52.46,100.48,0.636,105.79,maintenance,0.0,60.818,42.4,58.167428571428516
2024-02-07 01:00:00,sensor_11,machine_1,West Plant,53.79,52.13,101.18,0.702,130.85,maintenance,0.0,61.82000000000001,46.34,52.81457142857137
2024-02-07 02:00:00,sensor_11,machine_1,East Plant,53.41,31.39,101.81,0.148,126.01,idle,0.0,57.626,46.34,55.563999999999936
2024-02-07 10:00:00,sensor_11,machine_1,East Plant,61.44,35.72,101.07,1.329,125.12,running,0.0,57.90599999999999,35.72,58.57028571428565
2024-02-07 20:00:00,sensor_11,machine_1,East Plant,59.32,40.97,100.71,1.062,103.74,fault,0.0,56.794,40.97,61.18771428571422
2024-02-07 21:00:00,sensor_11,machine_1,East Plant,61.97,33.46,101.31,0.972,110.16,fault,0.0,57.986000000000004,35.72,61.62799999999994
2024-02-07 22:00:00,sensor_11,machine_1,South Yard,62.52,60.3,100.99,1.369,117.09,running,0.0812,59.73199999999999,35.72,61.27457142857137
2024-02-08 03:00:00,sensor_11,machine_1,South Yard,58.09,40.5,101.26,0.567,132.16,running,0.0,60.668000000000006,40.5,59.682571428571364
2024-02-08 04:00:00,sensor_11,machine_1,East Plant,60.33,49.92,100.48,1.56,89.24,maintenance,0.0,60.446000000000005,40.97,60.16542857142851
2024-02-08 05:00:00,sensor_11,machine_1,West Plant,62.31,32.81,101.42,1.387,118.5,fault,0.0558,61.044000000000004,40.5,60.98999999999994
2024-02-08 10:00:00,sensor_11,machine_1,South Yard,59.02,54.05,101.52,1.348,133.38,running,0.0,60.45399999999999,49.92,61.5931428571428
2024-02-08 16:00:00,sensor_11,machine_1,North Bay,60.85,41.51,101.75,0.06,135.83,maintenance,0.1284,60.120000000000005,41.51,56.122857142857086
2024-02-08 22:00:00,sensor_11,machine_1,South Yard,48.17,49.14,100.39,1.39,98.08,running,0.0,58.136,49.14,52.71885714285708
2024-02-09 03:00:00,sensor_11,machine_1,West Plant,56.5,43.75,101.78,1.005,115.75,fault,0.0,57.370000000000005,43.75,56.38942857142852
2024-02-10 00:00:00,sensor_11,machine_1,West Plant,68.29,37.25,101.7,1.443,126.27,fault,0.1941,58.56600000000001,43.75,66.58428571428566
2024-02-10 03:00:00,sensor_11,machine_1,West Plant,67.28,42.11,102.67,1.319,144.5,running,0.0,60.218,42.11,65.63257142857137
2024-02-10 07:00:00,sensor_11,machine_1,South Yard,57.11,45.11,100.64,1.732,108.91,fault,0.0397,59.470000000000006,43.75,59.49885714285708
2024-02-10 09:00:00,sensor_11,machine_1,South Yard,60.64,42.25,99.66,0.866,119.05,idle,0.3027,61.964,42.25,63.22342857142851
2024-02-10 12:00:00,sensor_11,machine_1,West Plant,72.86,57.39,102.53,0.285,145.9,maintenance,0.5161,65.236,42.25,66.00628571428565
2024-02-10 22:00:00,sensor_11,machine_1,South Yard,58.62,49.36,100.78,1.662,145.78,fault,0.0,63.302,45.11,64.24114285714279
2024-02-11 00:00:00,sensor_11,machine_1,East Plant,62.73,27.58,101.17,1.859,91.15,idle,0.0913,62.391999999999996,45.11,61.523142857142794
2024-02-11 02:00:00,sensor_11,machine_1,West Plant,64.42,43.02,102.43,0.722,114.26,fault,0.1313,63.854,43.02,62.54371428571423
2024-02-11 03:00:00,sensor_11,machine_1,South Yard,57.0,40.89,101.87,0.339,97.58,running,0.0,63.126,43.02,58.889999999999944
2024-02-11 05:00:00,sensor_11,machine_1,East Plant,55.67,22.94,100.75,1.93,109.7,fault,0.0,59.688,40.89,53.73628571428565
2024-02-11 07:00:00,sensor_11,machine_1,South Yard,53.58,43.93,100.31,1.339,156.27,idle,0.0,58.67999999999999,40.89,57.540857142857085
2024-02-11 20:00:00,sensor_11,machine_1,South Yard,66.44,56.76,101.22,0.317,139.72,running,0.0,59.422000000000004,43.02,62.26571428571423
2024-02-12 04:00:00,sensor_11,machine_1,West Plant,63.75,31.9,102.94,1.837,108.91,fault,0.0,59.288,40.89,66.26571428571422
2024-02-12 14:00:00,sensor_11,machine_1,West Plant,63.71,32.46,100.65,1.709,124.71,fault,0.1554,60.629999999999995,32.46,61.49342857142851
2024-02-12 16:00:00,sensor_11,machine_1,West Plant,55.17,40.51,101.31,1.684,118.1,idle,0.0,60.529999999999994,40.51,55.63285714285709
2024-02-12 17:00:00,sensor_11,machine_1,South Yard,52.84,48.49,99.96,1.938,144.87,maintenance,0.0,60.382000000000005,40.51,56.85399999999995
2024-02-12 22:00:00,sensor_11,machine_1,South Yard,66.03,44.65,100.79,1.162,147.0,idle,0.0,60.3,40.51,59.79085714285708
2024-02-13 05:00:00,sensor_11,machine_1,North Bay,57.22,54.65,101.74,1.49,147.98,maintenance,0.0,58.99400000000001,44.65,61.43028571428566
2024-02-13 09:00:00,sensor_11,machine_1,East Plant,61.68,48.53,100.41,2.507,174.46,idle,0.12,58.588,48.49,62.23799999999994
2024-02-13 12:00:00,sensor_11,machine_1,South Yard,65.56,60.95,101.31,2.314,76.5,idle,0.1332,60.66600000000001,48.53,58.97285714285709
2024-02-13 19:00:00,sensor_11,machine_1,North Bay,48.5,40.28,101.79,1.517,119.55,maintenance,0.0,59.798,48.53,58.46428571428566
2024-02-13 20:00:00,sensor_11,machine_1,West Plant,66.99,33.35,101.69,1.114,96.52,fault,0.0265,59.989999999999995,48.53,59.157428571428504
2024-02-13 21:00:00,sensor_11,machine_1,East Plant,61.27,44.16,102.01,0.967,153.56,maintenance,0.1452,60.8,44.16,64.98314285714281
2024-02-13 22:00:00,sensor_11,machine_1,North Bay,62.96,38.13,100.24,0.939,107.21,fault,0.1682,61.056,40.28,61.5611428571428
2024-02-13 23:00:00,sensor_11,machine_1,South Yard,60.36,40.07,101.79,1.246,115.22,maintenance,0.2184,60.016,40.07,60.97457142857137
2024-02-14 00:00:00,sensor_11,machine_1,South Yard,58.09,42.26,100.37,0.876,142.1,fault,0.1801,61.934000000000005,40.07,56.895999999999944
2024-02-14 01:00:00,sensor_11,machine_1,East Plant,53.6,45.76,102.02,0.66,112.78,fault,0.0,59.25599999999999,42.26,55.54399999999995
2024-02-14 03:00:00,sensor_11,machine_1,North Bay,58.27,32.56,101.53,0.102,70.73,maintenance,0.0,58.656000000000006,40.07,56.660285714285656
2024-02-14 05:00:00,sensor_11,machine_1,South Yard,60.8,41.35,102.72,0.826,136.09,running,0.0,58.224000000000004,41.35,63.90371428571423
2024-02-14 06:00:00,sensor_11,machine_1,East Plant,68.67,45.33,100.74,0.825,139.36,running,0.2764,59.886,42.26,62.71885714285708
2024-02-14 09:00:00,sensor_11,machine_1,North Bay,53.15,52.64,102.44,0.769,123.08,fault,0.1256,58.898,45.33,58.92457142857137
2024-02-14 10:00:00,sensor_11,machine_1,South Yard,54.94,47.87,101.23,1.375,124.29,running,0.0,59.166,45.33,48.85342857142851
2024-02-14 13:00:00,sensor_11,machine_1,South Yard,47.37,44.65,102.52,1.837,142.49,fault,0.0,56.986000000000004,45.33,57.75428571428566
2024-02-14 20:00:00,sensor_11,machine_1,East Plant,74.78,36.32,100.39,0.37,112.94,running,0.1661,59.782,45.33,63.54285714285708
2024-02-14 23:00:00,sensor_11,machine_1,South Yard,60.36,54.45,100.51,0.41,120.23,idle,0.0,58.11999999999999,47.87,62.852571428571366
2024-02-15 10:00:00,sensor_11,machine_1,West Plant,58.4,50.09,101.81,0.397,135.52,idle,0.0,59.17,47.87,69.36971428571422
2024-02-15 20:00:00,sensor_11,machine_1,East Plant,94.11,47.01,101.94,0.395,92.49,idle,0.0213,67.00399999999999,47.01,76.97057142857136
2024-02-15 23:00:00,sensor_11,machine_1,South Yard,64.72,34.0,99.47,1.204,124.9,idle,0.0686,70.474,47.01,76.97628571428565
2024-02-16 03:00:00,sensor_11,machine_1,South Yard,67.42,35.5,101.41,0.551,129.26,idle,0.3366,69.00200000000001,47.01,61.247714285714224
2024-02-16 07:00:00,sensor_11,machine_1,West Plant,56.41,56.04,101.47,1.578,84.15,idle,0.1585,68.212,47.01,59.12628571428565
2024-02-16 09:00:00,sensor_11,machine_1,North Bay,57.9,50.71,102.07,1.273,103.61,running,0.0,68.112,47.01,59.14285714285708
2024-02-16 20:00:00,sensor_11,machine_1,North Bay,66.41,39.43,100.43,1.532,97.74,fault,0.0,62.572,39.43,63.533428571428516
2024-02-17 17:00:00,sensor_11,machine_1,East Plant,61.96,42.35,100.9,1.63,112.74,maintenance,0.0,62.019999999999996,42.35,62.31228571428565
2024-02-18 00:00:00,sensor_11,machine_1,East Plant,58.13,51.47,101.15,1.51,152.46,maintenance,0.0,60.16199999999999,50.71,58.64171428571422
2024-02-18 08:00:00,sensor_11,machine_1,South Yard,64.39,41.15,101.5,0.646,144.53,fault,0.0,61.758,42.35,69.98885714285709
2024-02-18 10:00:00,sensor_11,machine_1,North Bay,84.24,35.59,99.87,1.235,138.37,idle,0.0,67.026,41.15,72.20485714285707
2024-02-18 11:00:00,sensor_11,machine_1,South Yard,55.86,36.97,100.7,1.473,150.7,idle,0.0,64.91600000000001,41.15,65.00571428571422
2024-02-18 13:00:00,sensor_11,machine_1,West Plant,57.84,48.9,102.12,0.625,141.92,running,0.0,64.092,41.15,56.03999999999994
2024-02-18 16:00:00,sensor_11,machine_1,West Plant,62.07,43.69,101.34,1.08,148.61,running,0.0,64.88,41.15,61.328571428571365
2024-02-18 21:00:00,sensor_11,machine_1,South Yard,61.44,28.68,101.16,2.102,122.37,maintenance,0.0,64.28999999999999,36.97,60.35399999999994
2024-02-18 22:00:00,sensor_11,machine_1,South Yard,57.49,51.67,100.25,1.574,152.52,fault,0.0669,58.94,43.69,60.96742857142851
2024-02-19 06:00:00,sensor_11,machine_1,North Bay,64.43,58.45,101.04,1.415,101.94,maintenance,0.2725,60.653999999999996,48.9,59.89571428571423
2024-02-19 09:00:00,sensor_11,machine_1,South Yard,55.9,37.14,101.31,1.652,100.53,idle,0.0,60.266000000000005,43.69,58.869142857142805
2024-02-19 12:00:00,sensor_11,machine_1,South Yard,58.44,49.61,101.64,1.956,87.78,maintenance,0.0,59.54,49.61,58.28742857142851
2024-02-19 14:00:00,sensor_11,machine_1,South Yard,63.95,47.25,101.5,1.962,151.91,fault,0.1103,60.041999999999994,49.61,64.32799999999995
2024-02-19 15:00:00,sensor_11,machine_1,West Plant,66.11,45.83,101.63,1.391,88.84,fault,0.0187,61.766,47.25,62.74057142857137
2024-02-19 21:00:00,sensor_11,machine_1,East Plant,54.19,28.57,101.94,0.559,105.11,running,0.0788,59.717999999999996,45.83,58.11314285714279
2024-02-19 22:00:00,sensor_11,machine_1,North Bay,56.77,57.46,100.38,1.445,147.67,maintenance,0.1509,59.891999999999996,47.25,54.70599999999994
2024-02-20 00:00:00,sensor_11,machine_1,North Bay,56.66,52.96,102.15,2.497,128.59,maintenance,0.0,59.536,47.25,58.27057142857138
2024-02-20 07:00:00,sensor_11,machine_1,North Bay,60.75,45.7,99.72,2.068,129.2,idle,0.2326,58.895999999999994,45.83,58.21799999999994
2024-02-20 09:00:00,sensor_11,machine_1,East Plant,57.14,37.2,101.22,0.988,171.13,running,0.0,57.102,45.7,60.639714285714234
2024-02-20 11:00:00,sensor_11,machine_1,East Plant,63.47,36.34,103.54,1.532,126.38,running,0.1368,58.958000000000006,45.7,60.148571428571366
2024-02-20 12:00:00,sensor_11,machine_1,West Plant,56.55,52.05,101.58,2.315,119.64,running,0.0,58.914,45.7,57.241714285714224
2024-02-20 23:00:00,sensor_11,machine_1,East Plant,51.94,31.7,101.73,0.264,117.8,maintenance,0.0,57.96999999999999,37.2,53.64999999999995
2024-02-21 00:00:00,sensor_11,machine_1,East Plant,57.13,43.31,102.24,1.389,121.2,fault,0.0666,57.246,37.2,56.4451428571428
2024-02-21 01:00:00,sensor_11,machine_1,North Bay,59.66,32.88,101.29,1.095,134.24,maintenance,0.004,57.75,36.34,58.04771428571423
2024-02-21 04:00:00,sensor_11,machine_1,North Bay,55.06,46.64,99.72,0.683,116.78,idle,0.0,56.068000000000005,43.31,56.57028571428566
2024-02-21 06:00:00,sensor_11,machine_1,East Plant,57.67,30.45,101.24,0.862,116.9,maintenance,0.0,56.291999999999994,32.88,58.84342857142851
2024-02-21 08:00:00,sensor_11,machine_1,West Plant,64.21,56.69,100.98,1.209,101.82,running,0.2409,58.746,43.31,57.99228571428564
2024-02-21 13:00:00,sensor_11,machine_1,East Plant,57.71,25.36,101.26,1.227,125.96,maintenance,0.0,58.862,32.88,72.26171428571422
2024-02-21 14:00:00,sensor_11,machine_1,East Plant,93.74,37.17,102.52,0.409,91.46,fault,0.4075,65.678,37.17,74.84257142857136
2024-02-21 19:00:00,sensor_11,machine_1,West Plant,58.1,42.81,101.52,2.065,118.76,fault,0.0,66.286,37.17,69.74085714285708
2024-02-22 02:00:00,sensor_11,machine_1,East Plant,57.06,38.45,101.04,0.715,124.31,idle,0.0,66.164,38.45,54.425142857142795
2024-02-22 05:00:00,sensor_11,machine_1,East Plant,61.08,34.87,101.42,0.658,132.72,running,0.0324,65.538,37.17,61.47257142857137
2024-02-22 11:00:00,sensor_11,machine_1,North Bay,71.36,52.85,100.95,1.168,186.64,maintenance,0.2242,68.268,38.45,75.09799999999993
2024-02-23 02:00:00,sensor_11,machine_1,South Yard,84.52,46.74,101.69,1.696,136.08,maintenance,0.0,66.424,42.81,73.31799999999993
2024-02-23 07:00:00,sensor_11,machine_1,East Plant,53.57,40.05,102.1,1.717,168.01,fault,0.0078,73.5208,43.26,64.55514285714278
2024-02-23 09:00:00,sensor_11,machine_1,South Yard,62.21,47.11,100.26,1.304,122.27,running,0.0621,73.7468,46.74,58.74714285714279
2024-02-23 13:00:00,sensor_11,machine_1,South Yard,65.98,35.5,102.33,2.227,119.01,idle,0.1059,72.67080000000001,43.26,65.42199999999994
2024-02-23 17:00:00,sensor_11,machine_1,West Plant,60.82,35.55,100.51,2.003,110.03,running,0.3866,67.9308,40.05,58.54514285714281
2024-02-24 04:00:00,sensor_11,machine_1,North Bay,49.18,45.18,100.79,0.866,64.54,maintenance,0.0,58.352,40.05,55.44999999999994
2024-02-24 05:00:00,sensor_11,machine_1,East Plant,60.05,41.44,101.29,0.998,107.36,idle,0.0425,59.648,41.44,53.43542857142852
2024-02-24 06:00:00,sensor_11,machine_1,North Bay,49.27,52.12,102.14,1.552,121.52,maintenance,0.0,57.06,41.44,52.23657142857138
2024-02-24 15:00:00,sensor_11,machine_1,West Plant,49.85,45.87,101.62,2.349,135.12,idle,0.0,53.83399999999999,45.18,51.31057142857138
2024-02-24 18:00:00,sensor_11,machine_1,North Bay,60.19,45.5,101.43,0.416,74.52,fault,0.0,53.70799999999999,45.5,57.74285714285709
2024-02-24 21:00:00,sensor_11,machine_1,South Yard,61.65,40.04,100.52,0.565,102.66,running,0.0,56.202,45.5,61.739142857142795
2024-02-25 05:00:00,sensor_11,machine_1,East Plant,64.14,28.39,101.54,0.704,137.47,maintenance,0.0,57.02,45.5,67.31571428571422
2024-02-25 07:00:00,sensor_11,machine_1,East Plant,76.53,36.65,100.66,2.811,123.92,idle,0.0716,62.472,40.04,72.96942857142851
2024-02-25 16:00:00,sensor_11,machine_1,South Yard,70.64,51.48,101.77,1.874,98.45,fault,0.4595,66.63,40.04,70.10428571428565
2024-02-25 20:00:00,sensor_11,machine_1,East Plant,59.83,35.16,102.93,1.802,123.33,fault,0.0,66.558,36.65,63.12571428571422
2024-02-26 00:00:00,sensor_11,machine_1,West Plant,63.71,36.49,101.69,1.879,131.06,fault,0.0,66.97,36.49,61.612571428571364
2024-02-26 10:00:00,sensor_11,machine_1,East Plant,63.44,42.32,100.74,1.511,134.15,maintenance,0.0,66.83,36.65,64.86542857142851
2024-02-26 18:00:00,sensor_11,machine_1,West Plant,64.65,57.9,101.03,0.621,86.52,maintenance,0.0367,65.322,42.32,61.818857142857084
2024-02-26 21:00:00,sensor_11,machine_1,North Bay,56.34,47.31,100.57,2.406,110.7,fault,0.0,64.624,47.31,59.9751428571428
2024-02-26 23:00:00,sensor_11,machine_1,West Plant,60.54,35.11,101.48,1.283,116.61,maintenance,0.0,63.99000000000001,47.31,57.735428571428514
2024-02-27 01:00:00,sensor_11,machine_1,West Plant,56.87,58.62,102.01,1.042,119.21,idle,0.0,62.676,57.9,58.948571428571384
2024-02-27 06:00:00,sensor_11,machine_1,West Plant,57.67,48.86,100.08,1.516,127.77,idle,0.0,59.214,48.86,55.059999999999945
2024-02-27 08:00:00,sensor_11,machine_1,East Plant,51.03,38.43,102.54,1.204,116.09,running,0.0,56.489999999999995,47.31,53.22428571428566
2024-02-27 10:00:00,sensor_11,machine_1,East Plant,55.49,51.01,102.26,1.231,102.89,fault,0.0,56.32000000000001,48.86,56.37714285714281
2024-02-27 16:00:00,sensor_11,machine_1,West Plant,63.99,58.99,101.07,1.395,131.46,running,0.0655,57.010000000000005,51.01,60.54342857142852
2024-02-27 19:00:00,sensor_11,machine_1,South Yard,59.12,56.11,100.12,0.809,188.58,maintenance,0.2205,57.46,51.01,62.2991428571428
2024-02-27 23:00:00,sensor_11,machine_1,West Plant,63.68,32.87,101.11,0.186,91.67,running,0.0,58.662,51.01,62.44057142857137
2024-02-28 04:00:00,sensor_11,machine_1,East Plant,63.38,31.97,101.42,1.094,97.37,running,0.136,61.132000000000005,51.01,61.643428571428515
2024-02-28 05:00:00,sensor_11,machine_1,South Yard,58.39,55.71,102.87,1.645,118.52,fault,0.0,61.712,55.71,62.673999999999936
2024-02-28 07:00:00,sensor_11,machine_1,South Yard,69.14,39.58,101.93,1.199,111.04,running,0.1916,62.742000000000004,39.58,65.29828571428564
2024-02-28 10:00:00,sensor_11,machine_1,North Bay,66.08,42.3,100.96,1.277,117.49,running,0.1659,64.134,39.58,68.02742857142852
2024-02-28 15:00:00,sensor_11,machine_1,East Plant,64.48,40.28,100.75,0.215,109.46,fault,0.1925,64.29400000000001,40.28,62.649999999999935
2024-02-29 15:00:00,sensor_11,machine_1,West Plant,56.89,32.31,101.86,1.778,150.26,running,0.0,62.996,40.28,58.761999999999944
2024-02-29 17:00:00,sensor_11,machine_1,West Plant,57.21,38.78,102.77,1.948,91.02,maintenance,0.012,62.760000000000005,39.58,55.60457142857137
2024-02-29 18:00:00,sensor_11,machine_1,West Plant,57.5,44.57,100.16,1.222,124.33,fault,0.0446,60.432,40.28,62.328285714285656
2024-02-29 21:00:00,sensor_11,machine_1,North Bay,68.55,44.48,102.57,1.03,112.08,idle,0.233,60.926,40.28,58.6431428571428
2024-03-01 00:00:00,sensor_11,machine_1,South Yard,44.82,49.57,101.77,1.369,98.3,running,0.0,56.99400000000001,44.48,54.260571428571374
2024-03-01 05:00:00,sensor_11,machine_1,South Yard,56.35,39.95,100.97,0.115,110.02,idle,0.0,56.886,44.48,53.29171428571423
2024-03-01 18:00:00,sensor_11,machine_1,South Yard,63.04,34.29,102.82,0.192,103.15,fault,0.1229,58.052,44.48,61.20999999999994
2024-03-02 03:00:00,sensor_11,machine_1,West Plant,60.47,42.54,101.5,1.136,142.17,running,0.0,58.646,42.54,63.02171428571422
2024-03-02 07:00:00,sensor_11,machine_1,East Plant,65.57,31.53,102.69,0.653,119.2,fault,0.2007,58.05,39.95,64.16771428571423
2024-03-02 17:00:00,sensor_11,machine_1,East Plant,65.5,41.65,100.92,1.816,95.56,running,0.022,62.186,39.95,65.51457142857137
2024-03-03 01:00:00,sensor_11,machine_1,South Yard,63.78,48.12,101.98,2.301,123.32,idle,0.2254,63.672000000000004,41.65,65.09399999999994
2024-03-03 15:00:00,sensor_11,machine_1,North Bay,63.76,50.26,102.51,1.159,123.28,running,0.0794,66.718,42.64,59.68428571428565
2024-03-03 18:00:00,sensor_11,machine_1,East Plant,53.46,42.5,101.51,1.348,126.41,maintenance,0.0,64.29599999999999,42.64,60.05485714285709
2024-03-04 08:00:00,sensor_11,machine_1,South Yard,68.45,35.36,100.41,0.257,119.56,fault,0.1206,64.886,42.64,64.02628571428565
2024-03-04 10:00:00,sensor_11,machine_1,North Bay,67.36,35.98,99.88,1.652,131.04,maintenance,0.1612,65.602,42.5,66.99485714285709
2024-03-04 16:00:00,sensor_11,machine_1,South Yard,60.43,43.63,101.52,1.062,97.72,running,0.0296,62.69200000000001,42.5,62.9234285714285
2024-03-05 00:00:00,sensor_11,machine_1,East Plant,62.16,34.23,100.13,1.609,138.44,fault,0.0718,73.39880000000001,35.98,60.11057142857137
2024-03-05 08:00:00,sensor_11,machine_1,East Plant,57.96,35.16,101.47,0.848,90.99,running,0.0,71.3008,35.98,58.38599999999994
2024-03-05 18:00:00,sensor_11,machine_1,South Yard,57.15,31.78,101.84,1.039,95.65,fault,0.0,69.2588,35.16,58.87028571428566
2024-03-05 21:00:00,sensor_11,machine_1,South Yard,64.08,42.37,100.95,1.345,133.36,idle,0.0946,69.9888,35.16,62.289428571428516
2024-03-06 10:00:00,sensor_11,machine_1,South Yard,63.03,48.06,101.13,1.418,132.71,fault,0.0196,60.876,35.16,63.473142857142804
2024-03-06 15:00:00,sensor_11,machine_1,South Yard,59.17,41.14,101.17,2.134,131.59,idle,0.0364,60.278,41.14,58.061714285714224
2024-03-07 00:00:00,sensor_11,machine_1,East Plant,52.5,38.5,100.98,1.239,133.18,running,0.0,59.186,41.14,54.866571428571376
2024-03-07 01:00:00,sensor_11,machine_1,South Yard,55.95,54.71,100.99,1.715,111.96,running,0.0,58.946000000000005,42.37,54.22028571428566
2024-03-07 04:00:00,sensor_11,machine_1,East Plant,54.84,45.53,102.96,1.928,161.2,running,0.0,57.098,45.53,55.0011428571428
2024-03-07 07:00:00,sensor_11,machine_1,East Plant,54.67,43.24,101.37,1.803,88.26,idle,0.0,55.426,43.24,55.64885714285709
2024-03-07 08:00:00,sensor_11,machine_1,South Yard,59.06,39.62,101.15,0.197,145.13,running,0.0,55.403999999999996,43.24,58.28171428571423
2024-03-07 09:00:00,sensor_11,machine_1,West Plant,60.21,57.33,102.35,2.011,119.79,fault,0.0,56.946000000000005,45.53,60.503142857142805
2024-03-07 14:00:00,sensor_11,machine_1,South Yard,59.4,60.22,101.25,1.644,67.63,running,0.0,57.636,45.53,58.10057142857137
2024-03-07 21:00:00,sensor_11,machine_1,West Plant,54.49,53.76,101.09,1.161,125.05,fault,0.0,57.565999999999995,53.76,56.74942857142852
2024-03-07 23:00:00,sensor_11,machine_1,South Yard,58.5,47.11,100.26,1.197,94.04,maintenance,0.28,58.331999999999994,53.76,56.30828571428566
2024-03-08 05:00:00,sensor_11,machine_1,West Plant,58.09,41.02,101.68,1.578,93.5,idle,0.0249,58.138,53.76,61.65057142857137
2024-03-08 09:00:00,sensor_11,machine_1,East Plant,65.49,51.44,102.21,0.805,125.61,maintenance,0.2234,59.194,51.44,59.315142857142796
2024-03-08 10:00:00,sensor_11,machine_1,South Yard,51.39,51.79,101.74,1.76,141.76,fault,0.0,57.592,51.44,56.89885714285708
2024-03-08 15:00:00,sensor_11,machine_1,East Plant,58.52,57.64,100.35,0.554,87.99,maintenance,0.0191,58.398,51.44,57.686857142857086
2024-03-08 16:00:00,sensor_11,machine_1,South Yard,65.34,41.85,101.12,0.273,115.4,idle,0.0781,59.766,51.44,62.86971428571424
2024-03-08 18:00:00,sensor_11,machine_1,South Yard,60.03,51.0,101.63,0.991,125.79,maintenance,0.0,60.153999999999996,51.44,60.481714285714226
