temperature,humidity,pressure,vibration,energy_consumption,target_failure_risk,pca_1,pca_2,cluster_kmeans,cluster_dbscan,cluster_agglomerative
63.82,36.24,102.04,1.742,131.48,0.0184,-1.6000393496646539,-0.014631157934710816,0,0,0
60.92,41.62,102.35,1.392,123.88,0.0,-1.7567462614483411,0.4869040371788972,0,0,0
86.68,50.98,100.4,1.399,168.6,0.6247,1.651923026112303,-0.01609546440927199,2,0,3
63.04,40.08,100.86,1.05,136.61,0.1442,-1.2344194027620408,-0.044848686214411106,1,0,0
53.26,49.21,100.47,1.35,131.56,0.0,-2.0104522289938034,0.908662755435145,0,0,0
70.8,46.29,101.25,1.564,140.86,0.0848,-0.8376234749436283,0.47780849818419246,0,0,0
70.05,47.46,100.79,1.554,87.8,0.266,-0.8725551988697356,-0.25540655159019804,0,0,0
54.05,48.49,101.76,1.934,96.19,0.0,-2.2621035140589814,0.7624268202329237,0,0,0
59.58,29.01,101.71,0.266,133.39,0.0,-1.9583978349787,-0.520134637771109,1,0,0
84.67,43.15,102.33,0.775,163.08,0.5805,1.320088306577682,-0.167078865312623,2,0,3
59.22,33.52,100.63,1.643,136.61,0.0,-1.925380976103776,-0.3714322010587225,0,0,0
77.9,39.02,100.31,0.457,124.21,0.2452,-0.34190979704522856,-0.7965326442418434,1,0,1
98.69,34.22,101.29,1.365,121.35,0.8522,2.1791075290674393,-2.1295205629270617,2,0,3
74.63,59.09,101.61,0.626,155.42,0.2996,0.2751382716635973,1.3920690546336487,1,0,1
77.24,42.51,101.56,1.581,148.11,0.411,0.32967660596781534,-0.19155977544070568,2,0,0
74.84,37.48,102.16,1.002,129.6,0.3035,-0.2872412496936007,-0.46349407018383504,1,0,3
86.89,55.56,100.75,1.015,147.13,0.4065,1.017097996890109,0.4588239147576923,2,0,1
87.11,31.4,101.73,1.445,131.58,0.5769,0.9347075812227231,-1.593799409923649,2,0,3
81.83,52.96,101.61,2.014,204.31,0.4857,1.4184523530817839,1.0219571692198592,2,0,3
81.37,38.53,100.83,0.62,169.37,0.3011,0.3766597639538227,-0.40719817479838494,2,0,1
66.43,45.59,101.82,0.463,122.54,0.0282,-1.3445800842757423,0.5289400917218708,1,0,0
52.32,47.62,100.88,1.12,136.58,0.0,-2.026947684984187,0.9447687648563344,1,0,0
88.98,45.46,103.1,0.538,166.25,0.7602,2.0914373036758085,-0.07911218534511177,2,0,3
86.42,52.16,100.62,1.387,160.94,0.4163,1.0702702555484689,0.2955637427320819,2,0,1
85.55,48.23,102.59,0.381,143.4,0.4893,1.063440297559394,0.18463636193759722,2,0,1
62.44,34.6,101.02,1.479,138.32,0.0,-1.7116019878018474,-0.24903290023771468,0,0,0
76.12,36.52,101.08,1.873,136.27,0.1991,-0.4889182651092169,-0.6226202897862735,0,0,0
61.13,54.63,102.48,0.957,124.47,0.0,-1.5084315905003367,1.547897780586526,1,0,0
63.06,49.73,100.09,2.009,115.34,0.0,-1.6572782996199262,0.4951242957578746,0,0,0
74.98,83.96,101.3,1.685,561.24,0.7004,5.241167981291478,6.867438418401302,3,0,2
80.66,42.19,101.03,0.363,129.21,0.3347,0.14750576997686013,-0.49768737315090916,1,0,1
90.34,41.4,100.23,0.953,167.64,0.5463,1.4733722768131714,-0.8028089492845039,2,0,1
80.27,45.82,101.0,1.498,141.47,0.5255,0.7603642105621906,-0.31494455131222066,2,0,3
52.53,31.42,101.43,1.82,122.45,0.0,-2.410450687841477,-0.36413175697937067,0,0,0
82.71,35.69,101.82,1.222,168.73,0.3969,0.6536873408705265,-0.5623100110511562,2,0,3
65.63,39.89,100.83,1.058,120.9,0.003,-1.599273410586659,-0.11429539007083339,1,0,0
53.72,25.2,101.21,0.499,99.12,0.0,-2.643149296019609,-1.1533748623333218,1,0,0
53.72,25.2,101.21,0.499,112.94,0.0,-2.5227806397918897,-1.015232642058361,1,0,0
74.98,43.26,101.3,1.19,528.12,0.7785,4.465366297396023,3.233630397483015,3,0,2
61.1,53.39,102.41,1.575,140.03,0.0,-1.4075135397433187,1.586557585896642,0,0,0
82.67,34.5,100.75,0.61,132.58,0.3823,0.2584864614821712,-1.231928288384872,2,0,1
52.9,38.06,101.34,1.23,129.63,0.0,-2.2088030920912485,0.20860333213444027,0,0,0
90.79,53.92,102.81,2.779,138.58,0.6561,1.7800697184460639,0.31657361951135854,2,0,3
61.09,48.67,103.16,0.199,149.29,0.0,-1.3640794712955577,1.4809296507976195,1,0,0
64.54,39.5,98.8,2.403,140.04,0.0381,-1.4867378052450528,-0.428306638552928,0,0,0
64.54,39.5,98.8,2.403,112.42,0.0,-1.823850919887072,-0.6603367608055689,0,0,0
83.31,58.49,100.66,0.076,138.39,0.4786,1.0008115696120323,0.5805898474972366,2,0,1
83.31,58.49,100.66,0.076,124.44,0.0,-0.3335195000526113,0.9945454609315242,1,0,0
58.75,40.79,100.96,1.208,116.19,0.1644,-1.570636013519529,-0.10577093651198106,1,0,0
74.98,43.26,101.3,1.051,379.38,0.1064,1.4689270576764777,2.524909872160783,3,0,2
75.39,44.42,100.47,0.971,140.83,0.6802,0.8636389973052556,-0.6225092634471068,2,0,1
78.31,39.41,100.86,1.308,148.6,0.2968,0.03133035987062789,-0.47444778553708244,2,0,3
86.23,45.54,101.99,0.199,172.54,0.608,1.593047817769409,-0.019189587659011013,2,0,3
81.6,33.92,101.81,1.427,161.9,0.5649,0.9287698239644405,-0.9451050505497446,2,0,3
66.76,37.72,102.0,1.228,148.89,0.0306,-1.2330499712827399,0.1955070581673534,0,0,0
93.35,53.14,101.27,1.864,123.32,0.5606,1.4946488734013403,-0.17416478068791422,2,0,1
70.48,31.02,100.98,0.208,177.72,0.1214,-0.6864870195400192,-0.44646433222476234,1,0,1
85.87,41.65,99.74,1.622,196.73,0.5862,1.5759494703410952,-0.5577261507974406,2,0,3
63.36,36.24,100.97,2.513,114.64,0.1083,-1.5858978823818797,-0.5184315902696197,0,0,0
83.93,39.15,101.15,0.51,161.65,0.3906,0.690239213058493,-0.5209286896644162,2,0,1
68.88,51.71,102.28,1.571,116.75,0.2968,-0.48785861432112076,0.6870836760293366,0,0,0
84.0,29.28,100.86,1.064,153.76,0.52,0.7677078702256143,-1.5983391198505694,2,0,3
85.75,44.01,101.91,0.727,192.75,0.5258,1.4990925549842034,0.14585577223127047,2,0,1
59.67,45.64,101.22,1.859,130.78,0.09,-1.504844313244465,0.5431566711206384,0,0,0
78.57,41.73,101.56,1.945,131.78,0.3249,0.018955315295190726,-0.3469997519963582,0,0,0
73.89,39.39,100.94,1.413,165.18,0.3469,0.07425852134120965,-0.25912558416703646,0,0,1
72.2,41.52,102.43,0.99,113.29,0.192,-0.7716815265762356,-0.06372540219352066,1,0,0
72.2,41.52,102.43,0.99,133.44,0.2901,-0.34758295698934305,0.024258940323464546,1,0,3
76.63,50.21,102.16,1.471,143.97,0.5844,0.8516663997842359,0.3207244667057723,2,0,3
91.17,32.8,101.57,1.041,217.4,0.8924,2.71749995924153,-1.107415317607418,2,0,3
84.71,25.02,100.18,1.157,130.61,0.4223,0.2615938744332949,-2.218762942277681,2,0,3
89.01,37.26,101.75,0.343,133.13,0.4665,0.8848245890081676,-1.015563620470987,2,0,3
75.0,53.1,101.88,2.334,127.99,0.2227,-0.2611469580738484,0.7740730169339557,0,0,0
80.05,49.14,102.17,1.808,180.26,0.2677,0.5188153233179481,0.8938014537066257,0,0,0
71.35,47.06,101.76,1.257,157.49,0.3614,0.06935255922410288,0.48810421216849054,0,0,0
54.2,39.75,100.19,0.874,141.24,0.0,-2.0390499841565037,0.1797769196201596,1,0,0
86.23,33.63,100.6,1.622,154.78,0.3934,0.6288091681670562,-1.2055952857244363,2,0,3
83.08,43.58,101.34,0.877,198.05,0.4605,1.215460401870439,0.16931221270973318,2,0,1
54.52,43.63,99.7,1.41,123.17,0.0,-2.1365118515552455,0.18741506184015552,0,0,0
54.52,43.63,99.7,1.41,128.9,0.0,-2.0866050208616977,0.2446911054129145,0,0,0
80.33,35.77,101.87,1.922,139.72,0.3318,0.10446078729689834,-0.7146762280015864,0,0,0
89.59,26.09,101.57,0.848,170.85,0.4315,0.9511400605766279,-1.535730762388869,2,0,3
94.42,57.87,101.51,1.479,196.24,0.581,2.330480988487185,0.9380363135343366,2,0,3
74.2,47.64,101.57,1.193,123.65,0.1892,-0.5088528626586859,0.2938802069081867,1,0,0
76.93,39.03,101.78,1.482,168.77,0.2979,0.155626195736077,-0.0735824007437836,0,0,0
71.53,40.55,101.34,2.429,182.15,0.1775,-0.31436028778249303,0.3287400282625767,0,0,0
56.75,45.81,100.71,2.053,106.23,0.0,-2.1127499416360305,0.3623595810902762,0,0,0
50.77,38.57,102.12,0.998,103.07,0.0,-2.515471094394731,0.2013971003159003,1,0,0
61.44,46.87,101.31,1.15,174.92,0.0702,-1.0440616897723471,1.092088556933223,1,0,0
68.76,50.17,101.93,2.134,134.62,0.0933,-0.8994659958986408,0.900914691316858,0,0,0
60.02,41.39,102.02,0.82,116.57,0.0,-1.8712324295826535,0.3454210759189118,1,0,0
62.79,55.76,101.93,1.93,160.22,0.3428,-0.2546771321359985,1.435796924799893,0,0,0
89.08,42.23,102.01,0.663,179.6,0.5855,1.6817529019939736,-0.2422025721110268,2,0,3
93.86,49.67,101.14,1.791,174.15,0.7008,2.257365080721091,-0.14117774935786453,2,0,3
91.53,48.6,101.42,1.375,138.3,0.5204,1.3639155335678892,-0.2623865026092943,2,0,3
91.96,29.79,99.39,1.629,174.4,0.9755,2.470935235475318,-2.3723485464941625,2,0,3
77.95,54.82,101.06,0.537,127.14,0.3813,0.3205178555544465,0.48760288141392116,1,0,1
69.48,48.81,100.83,1.65,151.94,0.1675,-0.5704136085188622,0.6263544549876863,0,0,0
95.94,35.25,101.05,1.218,171.83,0.6662,2.0181136916026348,-1.323113710074665,2,0,3
92.22,38.82,101.4,1.294,161.23,0.8258,2.2074081432929846,-1.1772921904007405,2,0,3
73.25,41.48,100.97,1.373,151.43,0.245,-0.29974229445939204,-0.09338671906980395,0,0,1
69.41,43.72,101.41,2.964,121.17,0.1657,-0.9376625676576366,0.039401336731438634,0,0,0
64.55,43.12,101.87,1.509,123.52,0.0997,-1.3095506705763618,0.30421117425671823,0,0,0
68.77,44.76,100.48,1.412,128.46,0.0253,-1.2472537529246723,0.17526166317111236,0,0,0
72.41,31.72,102.65,0.555,129.9,0.461,-0.08805990415002218,-0.9360101224272331,1,0,1
69.68,48.34,101.11,1.309,131.22,0.0518,-1.0281936917205041,0.5757341951807075,0,0,1
96.46,39.5,101.12,0.693,140.67,0.8262,2.261911851509912,-1.475723903387822,2,0,3
94.6,54.0,101.59,1.331,125.76,0.6836,1.9247002823979005,-0.17600121280599024,2,0,3
76.24,43.74,101.89,1.272,150.93,0.2547,-0.05817576180932041,0.21021908743178516,0,0,0
61.45,46.8,101.4,1.09,119.15,0.2342,-1.1113271986357778,0.3595003306131886,1,0,0
87.36,47.04,101.79,0.883,138.15,0.5779,1.284525172721287,-0.28182397358212424,2,0,1
84.87,34.3,101.77,1.046,159.08,0.4039,0.6768584598753536,-0.8315849469777477,2,0,3
92.98,33.21,100.69,1.916,136.97,0.5789,1.2837768108467902,-1.754116444807088,2,0,3
71.25,43.78,101.06,0.451,123.08,0.4002,-0.20029907379152972,-0.306852648070582,1,0,1
71.25,43.78,101.06,0.451,124.46,0.0,-1.2024347148647372,0.16968624495158932,1,0,1
62.94,38.43,101.78,0.865,120.34,0.0466,-1.6272587164607064,-0.01876008200931707,1,0,0
75.67,37.92,100.66,1.397,181.01,0.1779,-0.15687161522949222,-0.12038929309765517,0,0,1
55.06,47.57,100.3,1.938,116.12,0.0,-2.094053151194776,0.5458366473467134,0,0,0
82.95,46.56,100.91,1.113,179.7,0.2876,0.6453387221902204,0.32756431518879825,2,0,1
66.9,43.0,102.15,2.139,129.99,0.0,-1.3883329460405922,0.483282992190392,0,0,0
89.68,52.32,102.51,0.336,139.11,0.5307,1.412777014263854,0.3135835212351238,2,0,1
84.41,36.61,102.2,2.314,180.35,0.3636,0.767571384162514,-0.29381374074013017,2,0,3
69.75,36.05,101.54,1.341,113.59,0.4027,-0.4863462091953564,-0.8840927578145071,0,0,3
62.17,53.51,101.29,0.885,83.65,0.1447,-1.495666139139827,0.600376839341625,1,0,0
59.94,59.39,100.83,0.251,136.34,0.0,-1.4217639067152001,1.7081739311067654,1,0,0
58.79,36.68,102.27,1.591,125.5,0.0,-1.9424910865337757,0.13823214522728267,0,0,0
71.19,48.36,101.63,1.352,152.85,0.1614,-0.4692928474884222,0.7497266630936098,0,0,0
80.74,45.47,102.12,0.976,157.34,0.3067,0.40312739812200293,0.30972429778121935,2,0,1
91.0,60.07,101.89,1.886,160.59,0.6834,2.144387838374237,0.7895310882464719,2,0,3
82.05,29.53,102.31,0.946,142.0,0.4264,0.37511092935277873,-1.2266458300045264,2,0,1
96.02,45.28,101.78,1.142,123.71,0.7809,2.0868849083008465,-0.9844140972672935,2,0,3
80.58,47.65,101.23,1.99,158.34,0.5729,1.0733559972336726,-0.015520401333574884,2,0,3
70.62,35.55,100.2,1.893,113.12,0.2606,-0.8615005632240255,-1.0813430540932936,0,0,0
90.15,46.48,101.12,0.262,153.52,0.6236,1.6596986233935296,-0.4271183540152966,2,0,1
83.1,48.16,100.95,1.364,188.5,0.5049,1.3047863505172557,0.294718686837635,2,0,1
74.48,40.75,100.69,1.201,133.49,0.6383,0.5865819828441179,-0.8714213235053548,2,0,1
67.05,54.1,101.66,1.038,138.27,0.0616,-0.9597500060967709,1.2679102524651154,1,0,0
64.76,47.75,100.44,0.106,107.33,0.0,-1.6321764324638754,0.3129630827381107,1,0,0
71.65,38.1,100.36,0.903,152.67,0.1616,-0.6506822860521609,-0.349694215862115,1,0,1
80.83,29.31,102.78,1.385,159.33,0.3834,0.3567031662144642,-0.8948805860360362,2,0,1
81.71,45.5,101.49,0.308,153.32,0.539,1.000063162459424,-0.15145747915633379,2,0,1
78.01,33.44,101.87,1.066,169.77,0.4012,0.39605746000811937,-0.624610884044415,2,0,1
88.4,38.09,101.12,0.84,189.17,0.5651,1.579227442214879,-0.63335887154352,2,0,3
64.83,36.15,100.86,0.679,120.36,0.2659,-1.0359060167762009,-0.6933752528268785,1,0,1
88.29,40.03,100.06,0.654,141.28,0.6665,1.4188715257980038,-1.3063078388722653,2,0,1
79.77,35.46,101.17,1.472,150.66,0.643,0.9411589106092035,-1.1293985963772482,2,0,3
92.87,52.53,100.45,1.79,160.26,0.8702,2.543284878330182,-0.38147246169141985,2,0,3
74.98,92.84,101.3,1.119,354.78000000000003,0.1682,2.2546199410666237,6.124430244370419,3,0,2
69.08,37.17,102.91,0.353,141.85,0.3526,-0.3274363515530411,-0.13250313305120115,1,0,1
62.46,44.13,100.38,0.334,156.21,0.0,-1.3925028204836774,0.548750905382506,1,0,0
70.94,41.71,101.48,1.014,142.44,0.1277,-0.770456873146772,0.13358136905404766,1,0,1
66.24,52.28,100.88,0.866,131.05,0.0,-1.2713614923187544,0.9691484080579577,1,0,0
60.78,55.62,100.66,1.051,118.13,0.0292,-1.5448504518392265,1.1342164226303713,1,0,0
63.39,28.17,100.71,0.859,82.28,0.0807,-2.0545304344148594,-1.4946282339414219,1,0,0
65.5,47.6,102.43,2.124,120.63,0.0526,-1.3223519668207264,0.7833956021732633,0,0,0
96.57,47.12,102.39,1.648,167.28,1.0,3.0908485597236774,-0.5371245295957419,2,0,3
57.56,40.45,102.01,0.077,118.88,0.0,-1.9827837391273881,0.3482382523695758,1,0,0
52.84,37.22,101.66,0.783,131.77,0.0,-2.191183008759565,0.23841635342520975,1,0,0
72.18,47.82,100.22,1.066,131.71,0.065,-0.8917095616349775,0.2774616367185615,1,0,0
73.02,38.66,101.09,2.59,122.02,0.3557,-0.35137153934532184,-0.7149596416877169,0,0,3
99.31,39.46,100.14,1.399,191.28,0.9232,3.055752535351443,-1.3654035277012344,2,0,1
61.15,33.94,100.32,1.284,84.49,0.0122,-2.2445638289403864,-0.9795766446144373,0,0,0
61.8,41.05,101.71,1.098,108.57,0.0,-1.8679855939454524,0.13126471195556053,1,0,0
85.58,33.43,101.33,0.164,165.97,0.4989,1.0010084065387583,-1.0473190695887846,2,0,1
72.72,29.65,101.08,1.955,109.94,0.2531,-0.875664479398635,-1.420707085992647,0,0,0
60.87,58.14,101.12,2.017,75.81,0.0064,-1.9258954242898,1.0298588086335192,0,0,0
92.29,35.27,100.96,1.82,150.01,0.4923,1.1865972395961244,-1.2863010750362527,2,0,3
68.63,47.69,101.87,0.899,118.58,0.0603,-1.1536728843563375,0.5804391553477474,1,0,0
89.32,48.31,100.64,0.547,189.42,0.6677,2.0539489588922213,-0.0651270515821853,2,0,1
79.52,51.65,101.94,1.074,173.28,0.2833,0.518029555716519,0.9694818142116327,2,0,1
91.22,38.19,99.99,0.018,132.27,0.5968,1.2922354283966186,-1.5334750475025523,2,0,1
73.53,49.1,101.1,0.301,127.88,0.2259,-0.3880396871971826,0.3252822430553316,1,0,1
69.45,50.31,100.71,1.241,92.0,0.1975,-0.9893509880610379,0.0878942185248286,1,0,0
90.51,41.21,101.08,0.027,143.79,0.6599,1.5984311533083786,-0.997508340044091,2,0,3
107.262,96.52,101.3,0.339,295.53000000000003,0.1178,3.356512300043573,5.213340355573851,3,0,2
87.4,29.19,101.49,1.925,167.74,0.3827,0.7202745653779518,-1.244571151740896,2,0,3
90.33,27.52,100.11,1.435,194.98,0.7509,1.9818673462849807,-1.8922088296277784,2,0,3
68.81,55.59,101.21,1.411,123.27,0.5089,0.14061591855245295,0.5800747895303551,0,0,1
68.81,55.59,101.21,1.411,149.87,0.5058,0.36443932364944553,0.8495480570886826,2,0,1
78.72,43.23,100.48,1.283,170.36,0.2275,0.1209698459458958,0.03281105639330958,2,0,1
84.32,42.84,100.63,0.5,142.24,0.4455,0.7285129474611785,-0.6096416859588665,2,0,1
82.12,31.49,101.74,1.259,140.35,0.5787,0.7622455954959244,-1.3936363663662745,2,0,3
87.67,42.84,100.94,2.12,148.69,0.6602,1.4850519828906033,-0.8056041404569271,2,0,3
82.54,38.01,101.27,1.446,159.47,0.3522,0.4710358419165094,-0.5391334218287637,2,0,3
69.46,32.29,102.01,0.764,151.52,0.3512,-0.34273816245702604,-0.6289497795779954,1,0,1
58.53,47.41,101.07,1.928,144.93,0.0154,-1.6049202694520432,0.9009294979658402,0,0,0
69.24,32.59,100.42,0.116,155.02,0.0121,-1.2132612376331031,-0.5200008150186387,1,0,0
74.67,40.24,100.31,2.243,149.55,0.2277,-0.34057317625259076,-0.37108459480992545,0,0,0
81.43,32.5,101.76,1.161,140.9,0.5188,0.5988881609625387,-1.2196318374693322,2,0,3
88.87,35.8,101.91,0.296,141.64,0.4207,0.8161350036100963,-0.9543752184480083,2,0,3
70.87,34.12,99.93,1.078,157.01,0.3271,-0.3168307379424497,-0.8918792703252446,1,0,1
78.18,44.81,100.79,1.916,164.89,0.2743,0.18966560303208416,0.1243040648349531,0,0,3
81.87,54.5,101.71,1.702,134.66,0.2797,0.3259764204280662,0.7089054871096516,0,0,3
81.87,54.5,101.71,1.702,118.99,0.0,-0.519298809373037,0.8756835005543182,0,0,0
71.94,42.65,101.68,1.302,125.84,0.2291,-0.5891818745607867,-0.053966114116037106,0,0,0
74.01,58.8,99.87,1.194,131.15,0.2487,-0.16150277262148974,0.8107872835032796,1,0,1
74.2,41.0,101.46,1.563,138.27,0.3198,-0.17275782525476654,-0.2623295861269886,0,0,0
68.72,50.67,101.06,1.086,141.96,0.0423,-0.9665796583661974,0.8886288560097931,1,0,1
78.79,48.09,101.46,0.851,136.22,0.3122,0.15982355747530666,0.1951641725653408,1,0,1
70.12,36.86,101.69,1.569,155.75,0.3069,-0.328307281834581,-0.2640352415909422,0,0,0
55.07,29.99,100.05,0.694,136.3,0.0,-2.2044321891510883,-0.6885694700494779,1,0,0
63.15,37.61,101.84,0.774,77.71,0.0882,-1.8930460477356867,-0.5483135703419938,1,0,0
90.79,61.76,102.95,0.879,145.83,0.5639,1.77762117959438,1.1585407477358634,2,0,1
67.69,47.27,100.04,1.001,98.36,0.2352,-0.9967231518351855,-0.24181707430773494,1,0,0
52.95,44.79,102.05,1.431,98.85,0.0,-2.3424469996841135,0.5869042356444366,0,0,0
76.65,43.9,101.22,2.084,164.12,0.233,-0.006677524927917787,0.21809506744849647,0,0,3
83.66,45.7,100.71,0.522,163.23,0.3412,0.6635319513010332,-0.021999717938018446,2,0,1
99.99,49.58,102.76,0.415,141.99,0.7737,2.546423910265599,-0.3154211891998056,2,0,3
71.72,51.95,102.19,0.867,173.93,0.1376,-0.23351670921971987,1.3872830715305378,1,0,1
76.17,37.59,101.8,1.877,132.65,0.4131,0.06334582010158021,-0.6639665028042563,0,0,0
88.25,34.12,101.76,0.488,161.87,0.6319,1.4594406301943457,-1.1505336706977871,2,0,3
89.18,49.3,101.28,0.8,178.67,0.4823,1.514489857463164,0.2624237896516323,2,0,1
78.67,48.26,100.16,1.246,176.8,0.4284,0.7606219138701813,0.19301244828599412,2,0,1
59.01,51.3,100.66,0.49,143.5,0.0,-1.554046309646218,1.1208625419513043,1,0,0
54.57,46.49,101.27,2.63,152.47,0.0806,-1.6001108807130058,0.9502496218364851,0,0,0
87.14,58.94,101.11,1.79,140.43,0.735,1.8596411724608533,0.3481342965679646,2,0,3
74.98,93.38,101.3,1.43,418.02,0.4428,3.505500238448441,6.479658689262453,3,0,2
93.25,42.07,102.38,1.525,176.38,0.6421,2.007023266966599,-0.36350526649671333,2,0,3
73.86,41.04,100.39,0.507,139.98,0.0878,-0.7765756215520067,-0.1957560376249998,1,0,0
73.86,41.04,100.39,0.507,163.92,0.3981,0.21827327975245683,-0.3152509024790296,1,0,1
91.42,47.16,100.9,1.039,164.8,0.706,2.025248367041893,-0.43605933306847705,2,0,3
60.82,31.76,103.21,0.211,123.81,0.1398,-1.5324643349531577,-0.25489643568954573,1,0,0
69.1,55.72,100.19,1.14,146.36,0.2361,-0.3574029189109273,0.907347603628136,1,0,1
63.78,49.12,101.31,0.719,125.22,0.0,-1.488507425711149,0.8083058877555231,1,0,0
56.6,44.48,102.33,0.481,153.82,0.0,-1.6567668131822757,1.1038282457090918,1,0,0
84.37,42.01,100.66,0.458,142.77,0.5359,0.952202879948112,-0.7685978616755521,2,0,1
69.11,29.5,100.79,1.818,119.77,0.15,-1.2468310650031316,-1.2028832158177383,0,0,0
91.42,41.7,102.11,1.457,132.22,0.9298,2.2437822290073854,-1.1877688462979112,2,0,3
81.8,47.36,101.37,0.804,186.43,0.5098,1.2393660502365509,0.32860067236876817,2,0,1
94.18,33.81,100.37,1.524,102.37,0.5897,1.0791733172041713,-2.158061520323889,2,0,3
91.47,58.96,101.59,0.72,141.21,0.6123,1.8108996133991946,0.5220652667934339,2,0,3
87.74,34.87,100.99,0.819,177.35,0.5135,1.2531143216776937,-0.9610334022417393,2,0,3
57.89,52.44,100.01,1.31,124.73,0.0,-1.787953755258516,0.8978675019040059,0,0,0
68.95,35.37,102.72,0.903,80.6,0.1153,-1.5139391645876297,-0.6554157186879171,1,0,0
90.26,38.88,100.88,1.362,139.24,0.5628,1.232933231479479,-1.1625408651251146,2,0,3
90.5,45.37,100.69,1.408,153.48,0.6291,1.6417150708002983,-0.6313022675280587,2,0,3
92.77,31.47,98.47,2.068,164.59,0.5169,1.2603213801117576,-2.0301155195220204,2,0,3
81.01,49.1,102.86,1.095,144.76,0.3038,0.3814177478918071,0.630943597742263,2,0,0
81.01,49.1,102.86,1.095,180.99,0.6558,1.588982229177698,0.5860803273373485,2,0,3
91.73,52.6,100.08,1.187,183.14,0.6276,2.069003624405222,0.07942164728965155,2,0,1
69.86,44.69,103.24,0.985,129.27,0.2489,-0.5319860555496269,0.5081588658498574,1,0,0
68.34,49.54,99.58,2.138,159.12,0.1674,-0.5985340286579633,0.5007427131404593,0,0,0
97.25,41.68,101.91,1.973,139.88,0.6859,1.9797240369747473,-0.9998378004878442,2,0,3
67.83,48.43,102.54,1.814,97.56,0.1218,-1.2050757694408638,0.5160921202421077,0,0,0
87.14,45.61,100.88,1.081,134.98,0.4701,0.9186015629706032,-0.4992908387668843,2,0,1
84.36,47.39,102.14,0.816,188.79,0.504,1.400196817984517,0.47765586748883904,2,0,3
76.07,43.34,101.03,0.383,99.41,0.2872,-0.4506647887553899,-0.5542152530229455,1,0,1
73.75,45.85,101.2,1.848,170.29,0.1144,-0.3671263269712624,0.6285847176809232,0,0,0
79.17,48.85,101.2,2.108,156.13,0.2147,0.09110354201206759,0.49338053509855107,0,0,0
91.43,53.0,101.34,0.901,148.54,0.7944,2.2225188084712846,-0.14163154575323214,2,0,3
91.18,48.83,101.55,1.408,169.43,0.5119,1.6025319357250527,0.11253705107587268,2,0,3
77.12,52.9,102.88,0.925,153.13,0.3687,0.48551493016767266,1.0264411824826285,2,0,0
60.96,48.19,100.88,0.226,127.47,0.0,-1.6351522625572592,0.7245252492636937,1,0,0
57.98,56.54,101.32,1.168,108.29,0.0,-1.8166325531170033,1.3454893207074692,1,0,0
62.45,49.34,99.76,0.961,87.64,0.0,-1.929436517252419,0.13428754145219315,1,0,0
73.02,43.64,101.25,1.355,128.68,0.3563,-0.18259821878217125,-0.21214975891369672,0,0,0
66.56,38.77,101.23,0.106,148.18,0.135,-0.971318001302902,-0.0075935879107835325,1,0,1
85.94,47.02,101.69,2.256,162.9,0.6651,1.6223328939561514,-0.1383699809252545,2,0,3
85.97,37.92,100.11,0.097,161.65,0.5417,1.1344212110207021,-1.0620187921451918,2,0,1
80.77,38.6,100.69,0.675,122.25,0.4259,0.24774319268071088,-1.0357093281442977,2,0,1
90.65,46.67,100.83,1.054,169.3,0.6301,1.8216547914614265,-0.34151708742996273,2,0,3
85.41,30.3,101.35,1.076,136.04,0.7553,1.3139095220584704,-1.8883440009405503,2,0,3
72.98,25.95,101.03,1.775,156.43,0.185,-0.6914377995635528,-1.1848547874975364,0,0,3
54.31,43.29,101.2,0.746,107.85,0.0,-2.232729966957631,0.3470429419681105,1,0,0
61.07,36.29,100.21,0.259,122.82,0.0039,-1.882588850604965,-0.4169805385920161,1,0,0
90.62,45.18,102.28,1.446,168.42,0.5238,1.5531700577971992,-0.027264918059297025,2,0,3
80.46,45.56,103.09,1.502,130.41,0.4505,0.5395311718807699,0.09768652774823638,2,0,0
85.13,30.52,101.44,1.107,148.85,0.484,0.7293280553875611,-1.4037316632585282,2,0,3
66.33,39.41,102.23,1.597,122.79,0.0701,-1.3530382921418151,0.07972558844284675,0,0,0
81.49,46.71,102.21,2.077,153.3,0.733,1.4930901722347696,-0.12867771528915176,2,0,3
64.69,55.56,102.41,1.352,128.39,0.1334,-0.9445370060026501,1.414039140064032,0,0,0
76.85,45.33,100.93,2.303,112.47,0.2428,-0.40886638283498855,-0.266119992871699,0,0,0
51.94,31.7,101.73,0.264,117.8,0.0,-2.4430999324507163,-0.2997248021696862,1,0,0
99.3,46.66,103.35,1.751,125.88,0.7295,2.2042244556337836,-0.5203707884312078,2,0,3
90.62,37.77,99.74,0.262,147.99,0.5544,1.2723864591890082,-1.4047463597075127,2,0,1
73.92,42.54,100.8,0.616,97.03,0.6533,0.3211022364679346,-1.0719772142855122,2,0,3
73.65,38.22,101.81,0.81,136.44,0.2342,-0.45925873207114093,-0.3076448428941177,1,0,1
78.26,26.17,101.55,1.756,143.0,0.3163,-0.18342570703505215,-1.4487937895610996,0,0,3
71.51,58.46,100.94,1.709,133.0,0.2402,-0.27952169836803525,1.0969703469798537,0,0,3
74.98,82.84,101.3,0.507,446.43,0.3846,3.440754640372702,6.004273600135069,3,0,2
92.45,49.31,101.52,0.754,180.25,0.4958,1.7394952411650009,0.2484642326864034,2,0,3
